Time(s),Coverage(%),Number of running robots
1.0,19.50,21
2.0,19.50,21
3.0,19.50,21
4.0,19.50,21
5.0,19.50,21
6.0,19.50,21
7.0,19.50,21
8.0,19.50,21
9.0,19.50,21
10.0,19.50,21
11.0,19.50,21
12.0,19.50,21
13.0,19.50,21
14.0,19.50,21
15.0,19.50,21
16.0,19.50,21
17.0,19.50,21
18.0,19.50,21
19.0,19.50,21
20.0,19.50,21
21.0,19.50,21
22.0,19.50,21
23.0,19.50,21
24.0,19.50,21
25.0,19.50,21
26.0,19.50,21
27.0,19.50,21
28.0,19.50,21
29.0,19.50,21
30.0,19.50,21
31.0,19.50,21
32.0,19.50,21
33.0,19.50,21
34.0,19.50,21
35.0,19.50,21
36.0,19.50,21
37.0,19.50,21
38.0,19.50,21
39.0,19.50,21
40.0,19.50,21
41.0,19.50,21
42.0,19.50,21
43.0,19.50,21
44.0,19.50,21
45.0,19.50,21
46.0,19.50,21
47.0,19.50,21
48.0,19.50,21
49.0,19.50,21
50.0,19.50,21
51.0,19.50,21
52.0,19.50,21
53.0,19.50,21
54.0,19.50,21
55.0,19.50,21
56.0,19.50,21
57.0,19.50,21
58.0,19.50,4
59.0,19.50,4
60.0,19.50,4
61.0,19.50,4
62.0,19.50,4
63.0,19.50,4
64.0,19.50,4
65.0,19.50,4
66.0,19.50,4
67.0,19.50,4
68.0,19.50,4
69.0,19.50,4
70.0,19.50,4
71.0,19.50,4
72.0,19.50,4
73.0,19.50,4
74.0,19.50,4
75.0,19.50,4
76.0,19.50,4
77.0,19.50,4
78.0,19.50,4
79.0,19.50,4
80.0,19.50,4
81.0,19.50,4
82.0,19.50,4
83.0,19.50,4
84.0,19.50,4
85.0,19.50,4
86.0,19.50,4
87.0,19.50,4
88.0,19.50,4
89.0,19.50,4
90.0,19.50,4
91.0,19.50,4
92.0,19.50,4
93.0,19.50,4
94.0,19.50,4
95.0,19.50,4
96.0,19.50,4
97.0,19.50,4
98.0,19.50,4
99.0,19.50,4
100.0,19.50,4
101.0,19.50,4
102.0,19.50,4
103.0,19.50,4
104.0,19.50,4
105.0,19.50,4
106.0,19.50,4
107.0,19.50,4
108.0,19.50,4
109.0,19.50,4
110.0,19.50,4
111.0,19.50,4
112.0,19.50,4
113.0,19.50,4
114.0,19.50,4
115.0,19.50,4
116.0,19.50,4
117.0,19.50,4
118.0,19.50,4
119.0,19.50,4
120.0,19.50,4
