Time(s),Coverage(%),Number of running robots
1.0,19.48,21
2.0,19.48,21
3.0,19.48,21
4.0,19.48,21
5.0,19.48,21
6.0,19.48,21
7.0,19.48,21
8.0,19.48,21
9.0,19.48,21
10.0,19.48,21
11.0,19.48,21
12.0,19.48,21
13.0,19.48,21
14.0,19.48,21
15.0,19.48,21
16.0,19.48,21
17.0,19.48,21
18.0,19.48,21
19.0,19.48,21
20.0,19.48,21
21.0,19.48,21
22.0,19.48,21
23.0,19.48,21
24.0,19.48,21
25.0,19.48,21
26.0,19.48,21
27.0,19.48,21
28.0,19.48,21
29.0,19.48,21
30.0,19.48,21
31.0,19.48,21
32.0,19.48,21
33.0,19.48,21
34.0,19.48,21
35.0,19.48,21
36.0,19.48,21
37.0,19.48,21
38.0,19.48,21
39.0,19.48,21
40.0,19.48,21
41.0,19.48,21
42.0,19.48,21
43.0,19.48,21
44.0,19.48,21
45.0,19.48,21
46.0,19.48,21
47.0,19.48,21
48.0,19.48,21
49.0,19.48,21
50.0,19.48,21
51.0,19.48,21
52.0,19.48,21
53.0,19.48,21
54.0,19.48,21
55.0,19.48,21
56.0,19.48,21
57.0,19.48,7
58.0,19.48,7
59.0,19.48,7
60.0,19.48,7
61.0,19.48,7
62.0,19.48,7
63.0,19.48,7
64.0,19.48,7
65.0,19.48,7
66.0,19.48,7
67.0,19.48,7
68.0,19.48,7
69.0,19.48,7
70.0,19.48,7
71.0,19.48,7
72.0,19.48,7
73.0,19.48,7
74.0,19.48,7
75.0,19.48,7
76.0,19.48,7
77.0,19.48,7
78.0,19.48,7
79.0,19.48,7
80.0,19.48,7
81.0,19.48,7
82.0,19.48,7
83.0,19.48,7
84.0,19.48,7
85.0,19.48,7
86.0,19.48,7
87.0,19.48,7
88.0,19.48,7
89.0,19.48,7
90.0,19.48,7
91.0,19.48,7
92.0,19.48,7
93.0,19.48,7
94.0,19.48,7
95.0,19.48,7
96.0,19.48,7
97.0,19.48,7
98.0,19.48,7
99.0,19.48,7
100.0,19.48,7
101.0,19.48,7
102.0,19.48,7
103.0,19.48,7
104.0,19.48,7
105.0,19.48,7
106.0,19.48,7
107.0,19.48,7
108.0,19.48,7
109.0,19.48,7
110.0,19.48,7
111.0,19.48,7
112.0,19.48,7
113.0,19.48,7
114.0,19.48,7
115.0,19.48,7
116.0,19.48,7
117.0,19.48,7
118.0,19.48,7
119.0,19.48,7
120.0,19.48,7
